transaction_id,amount,payment_method,failure_reason,customer_attempts,hour,recovery_probability,recovered
TXN00795,21268,Wallet,Timeout,3,10,0.7495947144549805,0
TXN00796,46640,Wallet,Insufficient Funds,5,15,0.07685308835158228,0
TXN00797,20484,UPI,Network Error,5,16,0.7350250958597492,1
TXN00798,18117,Wallet,Authentication Failed,2,15,0.7445143938758141,1
TXN00799,10444,Wallet,Authentication Failed,5,6,0.5502508522690731,1
TXN00800,40134,Netbanking,Insufficient Funds,4,15,0.3002593298990659,0
TXN00801,8802,Wallet,Insufficient Funds,5,2,0.24419871436068538,0
TXN00802,484,UPI,Insufficient Funds,4,15,0.4999614351134577,1
TXN00803,504,UPI,Network Error,5,7,0.784960839040936,1
TXN00804,41043,Netbanking,Timeout,2,11,0.9096773199037796,1
TXN00805,48026,Wallet,Insufficient Funds,4,2,0.28963385772269346,0
TXN00806,29289,Wallet,Insufficient Funds,1,16,0.5888406151699098,1
TXN00807,12863,UPI,Bank Declined,4,20,0.5929490769325365,0
TXN00808,18484,Wallet,Network Error,2,17,0.9179855434746554,1
TXN00809,32706,Wallet,Insufficient Funds,4,10,0.41946847580693447,1
TXN00810,9960,Wallet,Bank Declined,5,3,0.5623408798785771,1
TXN00811,38857,Card,Authentication Failed,5,15,0.6045139570086364,1
TXN00812,15206,Netbanking,Insufficient Funds,2,16,0.574520748599704,0
TXN00813,23674,Card,Insufficient Funds,3,8,0.7252833351799225,1
TXN00814,23624,Netbanking,Bank Declined,5,5,0.251494347951036,0
TXN00815,3736,UPI,Network Error,1,23,0.33740422167371203,1
TXN00816,11016,Wallet,Insufficient Funds,2,19,0.7062852361851369,1
TXN00817,4909,Netbanking,Authentication Failed,4,1,0.5709129378627442,1
TXN00818,32301,Card,Insufficient Funds,4,8,0.4804321101968553,1
TXN00819,13556,Wallet,Authentication Failed,1,20,0.5376965211163102,0
TXN00820,48312,UPI,Timeout,5,5,0.3655602168252321,0
TXN00821,38865,Netbanking,Timeout,2,2,0.8376625648930666,1
TXN00822,34916,Netbanking,Authentication Failed,1,19,0.7230572515620108,1
TXN00823,45206,Netbanking,Network Error,5,5,0.5181923250449684,1
TXN00824,17200,Wallet,Insufficient Funds,2,6,0.2643674716598803,0
TXN00825,22049,Card,Insufficient Funds,4,0,0.636488966633863,0
TXN00826,4644,Card,Timeout,2,22,0.35065008041892864,0
TXN00827,37844,Netbanking,Authentication Failed,3,0,0.8167736038495961,1
TXN00828,45643,UPI,Insufficient Funds,2,4,0.22966318292714008,0
TXN00829,42883,UPI,Insufficient Funds,3,5,0.4650893234288457,0
TXN00830,26757,Card,Network Error,2,12,0.9551959253012444,1
TXN00831,36287,UPI,Bank Declined,3,1,0.6746857510756525,1
TXN00832,47298,Card,Timeout,4,14,0.5901008687269256,1
TXN00833,7339,Netbanking,Timeout,5,14,0.7826739462337905,1
TXN00834,14589,Card,Bank Declined,3,12,0.4407857454214591,0
TXN00835,49501,Card,Insufficient Funds,3,13,0.24408089144443026,0
TXN00836,43225,Netbanking,Network Error,4,21,0.98,1
TXN00837,28638,UPI,Network Error,3,6,0.8255531618258513,1
TXN00838,32149,Card,Timeout,1,13,0.7513039841672723,1
TXN00839,37231,Card,Network Error,4,23,0.5487027502535231,0
TXN00840,43044,Netbanking,Bank Declined,1,9,0.23441258040853372,0
TXN00841,8527,UPI,Insufficient Funds,4,16,0.07173981322460896,0
TXN00842,41448,Card,Bank Declined,3,13,0.5879268788141592,1
TXN00843,24385,Netbanking,Authentication Failed,1,7,0.7334229047273357,1
TXN00844,37726,Card,Timeout,3,3,0.6761654333106984,1
TXN00845,42908,Wallet,Network Error,4,15,0.88854955035738,1
TXN00846,23028,Netbanking,Authentication Failed,3,23,0.22339857316525516,1
TXN00847,19298,UPI,Network Error,1,12,0.5567264534981581,0
TXN00848,19858,UPI,Insufficient Funds,1,21,0.21594927382192466,0
TXN00849,15354,UPI,Insufficient Funds,3,19,0.3630910777099854,1
TXN00850,44338,UPI,Insufficient Funds,2,17,0.10066347523588573,0
TXN00851,1352,Card,Network Error,4,13,0.9678921490997506,1
TXN00852,39864,Card,Authentication Failed,4,17,0.3562787807485527,1
TXN00853,12273,UPI,Insufficient Funds,3,4,0.6956154428385094,1
TXN00854,37541,UPI,Authentication Failed,2,8,0.49812520852567727,1
TXN00855,26798,UPI,Network Error,1,2,0.98,1
TXN00856,15881,Card,Authentication Failed,5,7,0.5878408684221474,0
TXN00857,13151,UPI,Network Error,5,19,0.9515830049230652,1
TXN00858,39749,UPI,Network Error,3,21,0.303744292085956,0
TXN00859,7049,Wallet,Timeout,2,9,0.8237671643266301,1
TXN00860,42389,Wallet,Network Error,2,21,0.9321354571717607,1
TXN00861,8117,UPI,Network Error,4,18,0.3978043968852678,0
TXN00862,7041,Netbanking,Bank Declined,1,20,0.26728809621250604,0
TXN00863,26034,UPI,Insufficient Funds,2,2,0.3472008250301689,1
TXN00864,23486,Wallet,Timeout,5,10,0.9535752342930545,1
TXN00865,10309,Netbanking,Timeout,1,10,0.6796705921333072,1
TXN00866,17815,Netbanking,Timeout,1,16,0.6692195246052125,1
TXN00867,29020,UPI,Bank Declined,3,15,0.2987882828095253,0
TXN00868,31803,Wallet,Network Error,2,6,0.3005526577652532,0
TXN00869,42418,Wallet,Insufficient Funds,3,3,0.6170980635218227,0
TXN00870,4737,Netbanking,Authentication Failed,2,22,0.26130219409036676,0
TXN00871,4954,UPI,Network Error,4,18,0.7436948731147267,1
TXN00872,43188,Card,Bank Declined,3,11,0.8402315181606339,1
TXN00873,37760,Card,Network Error,3,14,0.4460563392109017,1
TXN00874,39911,Wallet,Network Error,5,10,0.7656909853658375,1
TXN00875,49389,Card,Bank Declined,3,4,0.2550890036952566,0
TXN00876,19956,Wallet,Timeout,2,4,0.7226286006863291,1
TXN00877,21933,Wallet,Timeout,5,14,0.41475220466724194,1
TXN00878,20063,Wallet,Insufficient Funds,3,17,0.5651674923606246,0
TXN00879,37032,Card,Insufficient Funds,3,10,0.2608619063557357,0
TXN00880,27269,Wallet,Timeout,4,11,0.6243737061632523,1
TXN00881,8041,Netbanking,Authentication Failed,3,1,0.6196013794193351,0
TXN00882,14488,UPI,Network Error,1,19,0.41989138746636767,0
TXN00883,5669,UPI,Authentication Failed,5,14,0.7191464730323347,1
TXN00884,4400,Wallet,Network Error,1,19,0.5118482384457702,1
TXN00885,39137,UPI,Timeout,5,3,0.7636603019389274,0
TXN00886,36686,Card,Insufficient Funds,4,21,0.1607981354895616,0
TXN00887,12115,Card,Insufficient Funds,3,17,0.5316823614444451,1
TXN00888,45102,UPI,Authentication Failed,3,5,0.28973165096732323,0
TXN00889,6354,Card,Insufficient Funds,3,22,0.34774954738898856,0
TXN00890,17244,UPI,Timeout,5,18,0.47304425161721375,1
TXN00891,24314,UPI,Authentication Failed,3,10,0.7238626745997279,1
TXN00892,40218,UPI,Network Error,1,23,0.4834245031548122,1
TXN00893,15283,Wallet,Insufficient Funds,3,1,0.6672021144767774,0
TXN00894,6338,UPI,Bank Declined,4,7,0.824274147984629,1
TXN00895,6190,Wallet,Insufficient Funds,1,10,0.18750892065595007,0
TXN00896,11737,UPI,Network Error,3,4,0.7296921615054069,0
TXN00897,22515,UPI,Authentication Failed,3,17,0.26140234920397504,1
TXN00898,24171,UPI,Network Error,2,22,0.5740759697211404,0
TXN00899,45515,Card,Bank Declined,5,17,0.6993252106508905,0
TXN00900,42779,Wallet,Timeout,1,13,0.7615962727949414,0
TXN00901,41340,Wallet,Insufficient Funds,2,21,0.48729046858462555,1
TXN00902,18371,UPI,Authentication Failed,4,9,0.3977786045637105,0
TXN00903,36134,UPI,Timeout,5,2,0.5646174646040814,0
TXN00904,33534,Card,Network Error,1,8,0.37206230129020035,0
TXN00905,4288,Card,Authentication Failed,3,2,0.7033159743035207,1
TXN00906,49923,Card,Timeout,1,10,0.6527221577538914,0
TXN00907,10261,Wallet,Authentication Failed,3,11,0.6961359426419582,1
TXN00908,28832,Wallet,Bank Declined,5,11,0.37426046735781093,1
TXN00909,11414,Wallet,Bank Declined,3,2,0.42710676004454634,1
TXN00910,24054,UPI,Insufficient Funds,4,20,0.2839507360820802,0
TXN00911,21608,Wallet,Insufficient Funds,3,6,0.06801968682305135,0
TXN00912,22069,Netbanking,Bank Declined,4,13,0.4387335109814365,0
TXN00913,45759,Netbanking,Authentication Failed,5,23,0.7623132014626235,0
TXN00914,37645,Card,Bank Declined,5,10,0.8281089470248169,1
TXN00915,36768,Wallet,Insufficient Funds,1,6,0.4127528209451492,0
TXN00916,23161,Netbanking,Bank Declined,4,20,0.5188511866534542,1
TXN00917,13816,Card,Bank Declined,4,9,0.22157723308955918,0
TXN00918,39849,Wallet,Authentication Failed,2,10,0.8154430363097678,1
TXN00919,39244,UPI,Timeout,2,14,0.3091071493981109,0
TXN00920,17007,Netbanking,Insufficient Funds,2,18,0.7113250561471481,1
TXN00921,18877,UPI,Authentication Failed,3,15,0.5424513740816634,0
TXN00922,27793,Wallet,Bank Declined,2,21,0.4393541455023086,1
TXN00923,43028,Netbanking,Bank Declined,4,20,0.846952904389862,1
TXN00924,26429,Wallet,Timeout,3,19,0.31707369517706774,0
TXN00925,46992,UPI,Insufficient Funds,5,11,0.45699742640836094,1
TXN00926,16382,Netbanking,Insufficient Funds,1,17,0.4342527671495363,1
TXN00927,23724,UPI,Network Error,2,22,0.4535242808479675,0
TXN00928,23421,Wallet,Insufficient Funds,5,12,0.3502212019451474,1
TXN00929,10588,Wallet,Timeout,4,4,0.7565848041606391,1
TXN00930,22674,UPI,Network Error,1,3,0.8089918378173492,1
TXN00931,5340,Netbanking,Network Error,5,13,0.3005018010946059,0
TXN00932,43321,UPI,Bank Declined,1,7,0.8557974010637106,0
TXN00933,10578,Wallet,Bank Declined,2,8,0.31516776067496866,0
TXN00934,45262,UPI,Insufficient Funds,4,18,0.21350630395565143,0
TXN00935,19362,Wallet,Network Error,1,2,0.4844314119856937,0
TXN00936,4532,UPI,Bank Declined,5,4,0.22647409558642473,0
TXN00937,29821,Netbanking,Timeout,2,20,0.3861364865132274,1
TXN00938,13668,Netbanking,Bank Declined,2,17,0.8904449460609134,1
TXN00939,14278,UPI,Bank Declined,5,0,0.42065171616410024,0
TXN00940,22295,UPI,Network Error,5,7,0.38071076323733455,0
TXN00941,402,Netbanking,Network Error,1,18,0.37489388282223635,0
TXN00942,17122,Wallet,Authentication Failed,3,16,0.7036219773689802,0
TXN00943,155,Netbanking,Timeout,2,16,0.8981980648228486,1
TXN00944,45881,Wallet,Network Error,1,10,0.47986660965592887,0
TXN00945,8817,UPI,Insufficient Funds,5,1,0.0646366586346645,0
TXN00946,28799,UPI,Timeout,1,5,0.4561630129117491,1
TXN00947,8250,Wallet,Timeout,5,21,0.3395609835577301,0
TXN00948,2225,UPI,Network Error,4,13,0.37237645564102906,1
TXN00949,44347,Wallet,Timeout,5,2,0.6020556838933496,0
TXN00950,48613,Card,Network Error,5,11,0.46094285960314285,0
TXN00951,16848,Netbanking,Bank Declined,5,3,0.5611621149677963,0
TXN00952,39677,Card,Authentication Failed,3,11,0.3774456272800333,0
TXN00953,4721,Wallet,Bank Declined,5,12,0.8583761107720633,1
TXN00954,15134,Netbanking,Network Error,2,1,0.9341607775483852,1
TXN00955,46491,Wallet,Network Error,2,1,0.6967642735073262,1
TXN00956,5226,Netbanking,Bank Declined,1,14,0.44809679439117034,0
TXN00957,5222,Netbanking,Insufficient Funds,3,22,0.31680281742431493,0
TXN00958,18130,Netbanking,Insufficient Funds,1,16,0.3382965982011479,0
TXN00959,17402,Netbanking,Insufficient Funds,2,6,0.5593055254944609,1
TXN00960,19281,Wallet,Network Error,2,13,0.6161472968631865,1
TXN00961,38738,Netbanking,Timeout,4,11,0.8997109625541281,1
TXN00962,1631,Netbanking,Network Error,5,16,0.9608663501512552,1
TXN00963,41040,Card,Timeout,2,13,0.5351623073652537,0
TXN00964,40541,UPI,Bank Declined,1,5,0.5924861369629761,0
TXN00965,23433,UPI,Authentication Failed,1,18,0.2665395757827951,0
TXN00966,39750,Card,Timeout,5,23,0.4403283334364513,1
TXN00967,34774,Card,Insufficient Funds,5,5,0.339426036697112,0
TXN00968,35954,Wallet,Network Error,4,17,0.44434190113124516,1
TXN00969,46371,Wallet,Bank Declined,3,23,0.8135923435521022,0
TXN00970,8252,Wallet,Insufficient Funds,1,4,0.16080037924136867,1
TXN00971,38618,Card,Bank Declined,5,23,0.5189625750871644,1
TXN00972,45640,Card,Authentication Failed,1,23,0.6239894683219129,0
TXN00973,10367,Netbanking,Network Error,5,5,0.7843047357125911,1
TXN00974,25389,Wallet,Network Error,2,1,0.5681485588085547,0
TXN00975,1162,Wallet,Authentication Failed,1,7,0.80836934810731,0
TXN00976,30026,Wallet,Network Error,2,14,0.6978234057545478,0
TXN00977,6329,UPI,Timeout,1,14,0.6076554463132863,0
TXN00978,49377,Netbanking,Bank Declined,3,10,0.24706844383642565,0
TXN00979,48015,Wallet,Insufficient Funds,4,21,0.3752826279116155,0
TXN00980,4732,Wallet,Authentication Failed,2,21,0.7745150885710113,1
TXN00981,39156,Wallet,Timeout,5,23,0.7301787127549207,1
TXN00982,3696,UPI,Insufficient Funds,3,0,0.6325137176103829,0
TXN00983,44343,UPI,Insufficient Funds,1,17,0.3958081694195139,1
TXN00984,6268,Card,Authentication Failed,2,11,0.28292319356613727,0
TXN00985,42663,Netbanking,Timeout,1,11,0.3095478920851168,0
TXN00986,7661,Card,Insufficient Funds,1,10,0.26225368270301386,0
TXN00987,8358,Netbanking,Insufficient Funds,1,7,0.5385933300484547,0
TXN00988,16716,UPI,Timeout,4,6,0.8531819327591855,1
TXN00989,26834,Wallet,Network Error,4,22,0.5070269842342305,0
TXN00990,6471,Card,Insufficient Funds,5,20,0.39695774461827293,0
TXN00991,26169,Wallet,Bank Declined,2,1,0.49478323310385713,1
TXN00992,14469,Card,Timeout,3,10,0.5873659490459995,1
TXN00993,13010,UPI,Insufficient Funds,3,21,0.21194409924010535,0
TXN00994,8043,UPI,Authentication Failed,3,9,0.29545977352062086,0
TXN00995,12299,UPI,Bank Declined,1,2,0.3376819907618492,1
TXN00996,15828,Card,Insufficient Funds,4,19,0.08873267101434229,0
TXN00997,23375,Netbanking,Bank Declined,2,9,0.3386915192765039,0
TXN00998,6838,Card,Bank Declined,1,17,0.20644062833776564,0
TXN00999,16013,Netbanking,Network Error,4,13,0.7390808804451847,0
TXN01000,35340,Card,Bank Declined,4,17,0.42146278517137803,0
TXN01001,19223,Card,Network Error,2,23,0.98,1
TXN01002,48547,UPI,Timeout,2,7,0.43560193554340854,1
TXN01003,34629,Wallet,Network Error,2,9,0.5420799992167157,1
TXN01004,10267,Wallet,Authentication Failed,1,21,0.45048881104907323,0
TXN01005,10654,Netbanking,Insufficient Funds,5,12,0.0559160472437224,0
TXN01006,17360,Wallet,Timeout,2,20,0.8874455671276212,1
TXN01007,47145,Card,Timeout,5,7,0.3223961221010273,0
TXN01008,3912,Card,Authentication Failed,1,3,0.8581258843104689,1
TXN01009,28124,UPI,Network Error,5,3,0.9244520457655344,1
TXN01010,27385,UPI,Insufficient Funds,3,4,0.4248653412601745,0
TXN01011,27000,Wallet,Network Error,5,0,0.6805169024379044,1
TXN01012,1705,Netbanking,Bank Declined,2,16,0.6576445460693094,1
TXN01013,5722,Wallet,Network Error,1,1,0.5709350083544209,1
TXN01014,6867,Wallet,Timeout,2,7,0.7530555983784988,1
TXN01015,27239,Wallet,Insufficient Funds,3,6,0.08133787208194082,0
TXN01016,11713,Wallet,Network Error,2,14,0.3378333391448086,0
TXN01017,10689,Card,Insufficient Funds,2,4,0.370061293733681,0
TXN01018,14018,Netbanking,Insufficient Funds,2,1,0.4347356107742244,1
TXN01019,20219,Card,Bank Declined,4,6,0.8214723482350732,0
TXN01020,27546,Netbanking,Bank Declined,3,7,0.2732624437355274,1
TXN01021,13146,UPI,Timeout,2,6,0.8758535490357225,1
TXN01022,24918,Wallet,Authentication Failed,2,6,0.34703313610444875,0
TXN01023,35458,Card,Insufficient Funds,2,13,0.32585855395702235,0
TXN01024,4424,Netbanking,Authentication Failed,1,20,0.421621704379189,1
TXN01025,10887,UPI,Timeout,4,17,0.5801086910057793,1
TXN01026,9211,UPI,Insufficient Funds,1,5,0.15534684865080992,0
TXN01027,38210,Wallet,Insufficient Funds,4,3,0.4024990520824884,1
TXN01028,16489,Netbanking,Authentication Failed,2,9,0.7611498128819572,0
TXN01029,41527,Card,Network Error,3,17,0.6090738072652279,0
TXN01030,14143,Wallet,Bank Declined,5,11,0.5434295031287393,0
TXN01031,28846,Card,Network Error,5,15,0.89413730969692,1
TXN01032,22450,UPI,Authentication Failed,2,6,0.6942406802466216,0
TXN01033,41705,Card,Bank Declined,1,5,0.5433180859638493,0
TXN01034,217,Card,Network Error,3,4,0.4803869537324258,0
TXN01035,46785,Wallet,Bank Declined,4,2,0.8194487227914766,1
TXN01036,19035,Card,Insufficient Funds,2,11,0.45391428118339083,1
TXN01037,47177,Wallet,Network Error,3,14,0.4548033270774854,1
TXN01038,13334,UPI,Bank Declined,3,9,0.3883838268466072,1
TXN01039,38428,Wallet,Bank Declined,4,19,0.7621931622553721,1
TXN01040,946,Wallet,Bank Declined,3,18,0.23090189346121884,0
TXN01041,11054,Netbanking,Network Error,1,15,0.98,1
TXN01042,13803,Card,Timeout,1,10,0.39124617580035426,0
TXN01043,48253,UPI,Network Error,1,7,0.8572479677778561,1
TXN01044,46614,Wallet,Authentication Failed,3,2,0.476342721740178,1
TXN01045,22800,UPI,Network Error,1,22,0.6445513283012267,1
TXN01046,32143,Netbanking,Bank Declined,4,6,0.8164554042252046,1
TXN01047,6569,Card,Insufficient Funds,3,22,0.33903783271244925,0
TXN01048,30205,Wallet,Network Error,5,6,0.6762456275712642,1
TXN01049,42201,Card,Network Error,3,13,0.33450976368641894,0
TXN01050,26486,Netbanking,Bank Declined,4,1,0.2016432317072172,0
TXN01051,49476,Netbanking,Insufficient Funds,5,9,0.22135991110120815,0
TXN01052,45687,UPI,Insufficient Funds,3,18,0.526408165043137,1
TXN01053,37076,Wallet,Authentication Failed,1,8,0.2848854253513957,1
TXN01054,39151,UPI,Network Error,2,15,0.37963337116318463,1
TXN01055,2148,Netbanking,Insufficient Funds,2,18,0.33767242562513233,0
TXN01056,39101,Card,Insufficient Funds,1,17,0.5034859270257585,1
TXN01057,13041,UPI,Timeout,2,8,0.7984503945735514,0
TXN01058,45475,UPI,Timeout,2,15,0.42491547186886236,0
TXN01059,42633,Card,Insufficient Funds,1,12,0.10571170316042974,0
TXN01060,1928,UPI,Authentication Failed,1,9,0.858277923761881,1
TXN01061,2017,Card,Insufficient Funds,3,19,0.23246646779347122,1
TXN01062,20718,Wallet,Bank Declined,3,13,0.7973425483261067,1
TXN01063,32354,Card,Network Error,1,11,0.9044440153239727,0
TXN01064,39856,Wallet,Authentication Failed,4,18,0.7407658142337812,0
TXN01065,47462,Card,Bank Declined,2,6,0.31818352465679905,0
TXN01066,20228,Netbanking,Authentication Failed,3,22,0.7752610214779403,0
TXN01067,45845,Netbanking,Bank Declined,2,14,0.7384753914691107,1
TXN01068,109,Wallet,Network Error,5,15,0.717706093074352,1
TXN01069,16744,Wallet,Network Error,1,7,0.5360414246182669,1
TXN01070,22522,Netbanking,Timeout,4,9,0.4837560229865808,1
TXN01071,9965,Wallet,Bank Declined,5,3,0.28532244845625127,1
TXN01072,2319,Card,Timeout,5,18,0.6568299468306099,1
TXN01073,39909,Card,Bank Declined,5,18,0.6096826128568926,0
TXN01074,5387,Netbanking,Timeout,1,20,0.5515372933610511,0
TXN01075,34487,UPI,Network Error,3,14,0.6327513473766079,0
TXN01076,8612,Card,Authentication Failed,1,13,0.4544601201584867,0
TXN01077,1442,Wallet,Timeout,3,0,0.7487042401244909,1
TXN01078,43436,UPI,Bank Declined,5,15,0.8308814454575943,1
TXN01079,19316,UPI,Bank Declined,5,9,0.3147441834328614,0
TXN01080,27634,Card,Network Error,4,18,0.5669861669321864,1
TXN01081,14331,Card,Bank Declined,3,21,0.29860802276560294,1
TXN01082,32393,UPI,Insufficient Funds,5,2,0.48746063928548244,1
TXN01083,26714,UPI,Authentication Failed,2,4,0.7102093566420171,1
TXN01084,36358,Netbanking,Timeout,4,8,0.952338912818219,1
TXN01085,28353,Wallet,Authentication Failed,1,17,0.39521034838267544,0
TXN01086,42178,Netbanking,Network Error,4,10,0.9651478441058011,1
TXN01087,40852,Card,Timeout,2,15,0.3442838702744724,0
TXN01088,18088,Netbanking,Timeout,3,1,0.7221097043552117,1
TXN01089,31137,Netbanking,Insufficient Funds,1,11,0.08999290354033099,0
TXN01090,12319,Netbanking,Network Error,1,21,0.9256419314333614,1
TXN01091,335,Netbanking,Bank Declined,3,5,0.5708663399490379,1
TXN01092,43029,Wallet,Insufficient Funds,4,10,0.5185438455339572,0
TXN01093,2008,Wallet,Insufficient Funds,5,7,0.6321017481373167,0
TXN01094,8667,UPI,Authentication Failed,4,11,0.30521743573877813,0
TXN01095,36398,Card,Authentication Failed,2,1,0.2270140933566937,0
TXN01096,5356,Netbanking,Authentication Failed,5,8,0.8152168021389965,1
TXN01097,19119,UPI,Insufficient Funds,4,14,0.27045325922125274,0
TXN01098,8262,UPI,Bank Declined,3,1,0.2902852355490157,0
TXN01099,5515,UPI,Timeout,2,0,0.6279228659609605,1
TXN01100,36259,Wallet,Authentication Failed,2,9,0.6188142529872132,1
TXN01101,44025,Netbanking,Bank Declined,2,1,0.2216794223957571,0
TXN01102,6051,Netbanking,Network Error,5,11,0.4924269607799614,0
TXN01103,21952,Card,Authentication Failed,1,22,0.22295991199382723,1
TXN01104,8107,Netbanking,Timeout,5,7,0.5942347724368493,0
TXN01105,41932,Netbanking,Network Error,4,4,0.926570020346371,1
TXN01106,30623,UPI,Network Error,1,21,0.98,1
TXN01107,23425,Card,Timeout,4,0,0.7459332874525392,0
TXN01108,21304,Netbanking,Authentication Failed,1,14,0.31314638564921427,0
TXN01109,15624,Wallet,Insufficient Funds,5,5,0.6840945729995139,1
TXN01110,19382,Netbanking,Timeout,2,11,0.6613734762400423,1
TXN01111,24030,UPI,Timeout,3,7,0.4076245184720426,1
TXN01112,177,Wallet,Timeout,2,12,0.9452086686161628,1
TXN01113,40445,UPI,Network Error,5,18,0.830228335506172,1
TXN01114,20711,Netbanking,Bank Declined,1,0,0.7121936909062061,0
TXN01115,17084,Wallet,Insufficient Funds,2,10,0.5464264926560832,0
TXN01116,14160,Card,Authentication Failed,5,19,0.34023787476750966,0
TXN01117,17549,Card,Authentication Failed,4,0,0.34770468419526823,0
TXN01118,18620,Wallet,Bank Declined,3,7,0.6818050988990785,1
TXN01119,43403,Wallet,Timeout,2,4,0.4538059250772778,0
TXN01120,9610,UPI,Insufficient Funds,1,16,0.3570701877621342,0
TXN01121,29387,Wallet,Authentication Failed,4,7,0.7474012779157588,1
TXN01122,28273,UPI,Authentication Failed,5,9,0.7487667626684886,1
TXN01123,39811,Netbanking,Timeout,3,1,0.6172832407681017,1
TXN01124,12054,UPI,Bank Declined,1,8,0.7545329567926715,1
TXN01125,7904,Wallet,Insufficient Funds,5,23,0.6370352573386396,0
TXN01126,6665,Wallet,Bank Declined,5,22,0.6583430258989822,1
TXN01127,6084,Netbanking,Bank Declined,2,2,0.3598980966158941,1
TXN01128,21626,Wallet,Insufficient Funds,2,17,0.24180824626988326,0
TXN01129,37538,Wallet,Insufficient Funds,1,6,0.2703888087861147,0
TXN01130,18674,Card,Authentication Failed,5,14,0.28176287541376643,1
TXN01131,9284,Card,Authentication Failed,2,20,0.3912117342589616,0
TXN01132,19196,Netbanking,Insufficient Funds,3,21,0.1966634570187725,0
TXN01133,2292,UPI,Network Error,3,19,0.6187301248660214,0
TXN01134,34116,Card,Authentication Failed,5,17,0.8359062835105855,1
TXN01135,11346,UPI,Network Error,2,2,0.3731362217277706,1
TXN01136,45658,Wallet,Insufficient Funds,1,22,0.5541875467631768,1
TXN01137,18481,Card,Authentication Failed,1,13,0.6810981030891894,1
TXN01138,36555,Netbanking,Bank Declined,1,23,0.26702793906435035,1
TXN01139,26827,Netbanking,Insufficient Funds,3,1,0.6958006834340601,1
TXN01140,4118,Netbanking,Timeout,2,13,0.6979305415097737,1
TXN01141,11402,Card,Network Error,2,21,0.5546078647949789,0
TXN01142,2070,UPI,Insufficient Funds,3,10,0.5795770084467146,1
TXN01143,41257,Wallet,Insufficient Funds,1,15,0.23015582088114386,0
TXN01144,27302,UPI,Authentication Failed,1,7,0.6854568859324243,0
TXN01145,31210,UPI,Authentication Failed,5,6,0.22779784530057307,0
TXN01146,17686,Wallet,Authentication Failed,4,10,0.7875856263264904,0
TXN01147,24619,Wallet,Timeout,2,2,0.613719592914923,0
TXN01148,31373,Card,Authentication Failed,2,16,0.6456850400505592,0
TXN01149,22051,Card,Insufficient Funds,2,13,0.20486647386467857,0
TXN01150,15474,Card,Authentication Failed,4,5,0.6739515988609135,1
TXN01151,5888,Card,Bank Declined,5,7,0.7405681931252937,1
TXN01152,5508,Card,Authentication Failed,4,21,0.531249230819079,1
TXN01153,25153,Wallet,Timeout,1,4,0.732408846843256,1
TXN01154,9546,UPI,Bank Declined,1,7,0.5194281466756789,1
TXN01155,1022,Card,Insufficient Funds,2,1,0.6758639584804919,1
TXN01156,33287,Card,Insufficient Funds,3,14,0.39850842636002337,1
TXN01157,10889,UPI,Network Error,2,11,0.8892660963201732,1
TXN01158,32284,Card,Bank Declined,3,16,0.760946440789174,0
TXN01159,1220,UPI,Network Error,4,0,0.5873533749438495,1
TXN01160,44128,UPI,Bank Declined,1,14,0.36105914430023256,0
TXN01161,32254,Wallet,Bank Declined,3,13,0.48425749279183966,1
TXN01162,17434,Netbanking,Timeout,4,19,0.878352163042654,0
TXN01163,2436,Wallet,Network Error,1,21,0.4593427750735747,0
TXN01164,38241,Netbanking,Timeout,3,15,0.6671054421004244,1
TXN01165,2343,Netbanking,Bank Declined,2,8,0.7642677235725233,1
TXN01166,19129,Netbanking,Insufficient Funds,2,0,0.2974342325898651,1
TXN01167,32365,Card,Bank Declined,2,16,0.6495467459018882,0
TXN01168,37480,Wallet,Timeout,4,12,0.4719421018341702,0
TXN01169,46814,Netbanking,Network Error,2,20,0.37649561175771196,0
TXN01170,43972,UPI,Network Error,5,20,0.8560689575649995,1
TXN01171,46297,Card,Timeout,1,4,0.3692780363860948,1
TXN01172,23810,Wallet,Network Error,4,9,0.4899669765557092,0
TXN01173,29586,Netbanking,Authentication Failed,2,5,0.798576595398208,1
TXN01174,6471,UPI,Insufficient Funds,1,23,0.292528500955067,0
TXN01175,6459,Wallet,Insufficient Funds,3,18,0.7311317446599127,1
TXN01176,40731,Wallet,Insufficient Funds,2,12,0.7358140343417018,0
TXN01177,36096,Card,Network Error,1,0,0.4877932143174897,1
TXN01178,20203,Wallet,Network Error,5,19,0.3286847555749233,1
TXN01179,14482,Card,Bank Declined,3,14,0.6935442989437653,1
TXN01180,18855,Netbanking,Bank Declined,5,13,0.5156905518538406,0
TXN01181,35759,Card,Insufficient Funds,1,7,0.1205269907717034,0
TXN01182,3856,UPI,Authentication Failed,5,9,0.69526597328463,1
TXN01183,20709,Card,Bank Declined,1,8,0.22182243637834487,1
TXN01184,48638,UPI,Bank Declined,1,16,0.8091376833445694,1
TXN01185,16578,Card,Network Error,5,8,0.39705677037931264,0
TXN01186,35542,Wallet,Authentication Failed,1,2,0.2891183151227075,0
TXN01187,39766,Netbanking,Insufficient Funds,2,10,0.1729706085780092,0
TXN01188,10247,UPI,Bank Declined,1,11,0.8721864509444466,0
TXN01189,33661,Card,Authentication Failed,4,9,0.6852185521776921,1
TXN01190,34984,Card,Authentication Failed,1,16,0.7609600748245458,1
